Method,RR,Hit@5,Precision@5,Recall@5,Hit@10,Precision@10,Recall@10,query_id
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_356
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_357
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_358
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_359
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_360
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_361
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_362
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_363
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_364
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_365
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_366
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_367
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_368
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_369
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_370
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_371
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_372
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_373
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_374
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_375
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_376
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_377
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_378
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_379
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_380
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_381
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_382
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_383
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_384
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_385
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_386
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_387
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_388
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_389
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_390
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_391
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_392
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_393
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_394
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_395
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_396
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_397
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_398
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_399
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_400
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_401
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_402
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_403
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_404
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_405
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_406
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_407
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_408
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_409
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_410
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_411
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_412
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_413
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_414
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_415
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_416
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_417
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_418
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_419
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_420
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_421
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_422
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_423
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_424
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_425
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_426
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_427
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_428
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_429
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_430
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_431
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_432
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_433
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_434
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_435
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_436
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_437
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_438
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_439
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_440
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_441
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_442
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_443
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_444
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_445
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_446
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_447
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_448
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_449
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_450
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_451
BM25,0.3333333333333333,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_452
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_453
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_454
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_455
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_456
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_457
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_458
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_459
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_460
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_461
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_462
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_463
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_464
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_465
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_466
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_467
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_468
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_469
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_470
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_471
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_472
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_473
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_474
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_475
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_476
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_477
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_478
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_479
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_480
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_481
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_482
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_483
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_484
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_485
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_486
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_487
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_488
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_489
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_490
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_491
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_492
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_493
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_494
BM25,0.3333333333333333,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_495
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_496
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_497
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_498
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_499
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_500
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_501
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_502
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_503
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_504
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_505
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_506
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_507
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_508
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_509
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_510
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_511
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_512
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_513
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_514
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_515
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_516
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_517
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_518
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_519
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_520
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_521
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_522
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_523
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_524
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_525
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_526
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_527
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_528
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_529
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_530
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_531
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_532
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_533
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_534
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_535
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_536
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_537
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_538
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_539
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_540
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_541
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_542
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_543
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_544
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_545
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_546
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_547
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_548
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_549
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_550
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_551
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_552
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_553
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_554
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_555
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_556
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_557
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_558
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_559
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_560
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_561
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_562
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_563
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_564
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_565
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_566
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_567
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_568
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_569
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_570
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_571
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_572
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_573
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_574
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_575
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_576
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_577
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_578
BM25,0.25,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_579
BM25,0.3333333333333333,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_580
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_581
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_582
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_583
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_584
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_585
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_586
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_587
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_588
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_589
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_590
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_591
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_592
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_593
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_594
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_595
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_596
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_597
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_598
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_599
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_600
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_601
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_602
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_603
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_604
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_605
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_606
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_607
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_608
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_609
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_610
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_611
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_612
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_613
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_614
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_615
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_616
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_617
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_618
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_619
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_620
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_621
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_622
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_623
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_624
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_625
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_626
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_627
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_628
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_629
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_630
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_631
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_632
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_633
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_634
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_635
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_636
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_637
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_638
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_639
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_640
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_641
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_642
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_643
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_644
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_645
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_646
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_647
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_648
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_649
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_650
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_651
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_652
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_653
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_654
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_655
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_656
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_657
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_658
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_659
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_660
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_661
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_662
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_663
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_664
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_665
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_666
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_667
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_668
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_669
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_670
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_671
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_672
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_673
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_674
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_675
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_676
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_677
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_678
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_679
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_680
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_681
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_682
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_683
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_684
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_685
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_686
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_687
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_688
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_689
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_690
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_691
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_692
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_693
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_694
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_695
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_696
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_697
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_698
BM25,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_699
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_700
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_701
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_702
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_703
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_704
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_705
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_706
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_707
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_708
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_709
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_710
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_711
BM25,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_712
